date,open,high,low,close,volume
25-May-2023,923.3380419439858,925.2825255284353,916.5323493984129,918.7684936523438,2331464
26-May-2023,917.747669100572,949.5885884017645,910.9905766478579,942.9773559570312,4137189
29-May-2023,943.0258674616982,946.234253267062,920.1295868413764,941.5675048828125,5344765
30-May-2023,938.2132638124483,940.5952679048204,929.7547489440888,932.963134765625,2624815
31-May-2023,938.2132014662706,952.1162453296589,934.0811744131807,948.27587890625,5595631
01-Jun-2023,952.6024088984258,962.956806773563,947.9356605913915,960.2831420898438,3261906
02-Jun-2023,959.1650408390566,975.8390097925254,953.7691112521452,971.852783203125,3734815
05-Jun-2023,977.4432555592932,989.4504772177638,970.7834230633326,980.7489013671875,3629780
06-Jun-2023,980.8946816128821,987.7489737768406,976.130673513746,985.6586303710938,1632644
07-Jun-2023,986.8253217820918,989.2559260229344,981.9641133004067,986.4364013671875,1608613
08-Jun-2023,986.8253688947528,987.7976106375063,955.9566935623308,959.6026000976562,3395935
09-Jun-2023,956.6858682850241,963.1998997848249,953.7691430768381,956.6372680664062,2306206
12-Jun-2023,960.4776462397716,962.4221297350715,953.8177546638132,958.0956420898438,593319
13-Jun-2023,962.5193411835052,968.3527917361324,958.1928534887877,960.6720581054688,2413311
14-Jun-2023,964.0749232282413,967.3805690094694,956.9289698970555,959.3109741210938,2139387
15-Jun-2023,961.0609455533569,967.1860565551627,958.3386805904348,960.9637451171875,2731724
16-Jun-2023,962.5193226721979,967.0402704999076,959.797057668179,964.4638061523438,3611214
19-Jun-2023,967.5264489374459,978.7558298352474,966.1652866839845,973.9918212890625,1327862
20-Jun-2023,979.6794916134339,979.7766920588583,962.1304793263376,964.415283203125,1445688
21-Jun-2023,964.4151773658162,966.2624010126808,956.2969234721286,964.3665771484375,1396686
22-Jun-2023,959.6999103902793,968.5473468666382,959.6999103902793,962.8110961914062,5384143
23-Jun-2023,966.4082816970808,968.3041649428408,950.171832902999,963.9290771484375,1218237
26-Jun-2023,966.4083896331701,975.9363478036205,963.9291848076297,967.33203125,2066932
27-Jun-2023,972.1931976992807,975.498784207654,958.6304127500969,973.9918212890625,4647465
28-Jun-2023,967.3805180653134,997.0825502887025,967.3805180653134,993.4365844726562,5296330
30-Jun-2023,993.3880306666263,1025.7150695897144,991.7352077858316,1022.409423828125,4765060
03-Jul-2023,1023.770613595137,1024.4025945003948,1001.4090522345595,1004.0340576171875,2338356
04-Jul-2023,1011.131540997955,1024.6457266765128,1001.3119218842525,1019.6873168945312,1549174
05-Jul-2023,1025.71512705619,1028.3401325152472,1013.7079642341326,1015.7009887695312,1840716
06-Jul-2023,1011.1314073741007,1027.2705964862014,1011.1314073741007,1013.56201171875,2551103
07-Jul-2023,1004.8118602269516,1022.0204919279075,1000.1937118611287,1006.9507446289062,1721224
10-Jul-2023,1007.2423786072069,1021.8260037800912,1002.4783706476957,1015.9925537109375,1221769
