date,open,high,low,close,volume
25-May-2023,1187.2214442639772,1198.6855370050355,1182.4065253127328,1196.255126953125,4334121
26-May-2023,1197.7683455717138,1213.7721734013032,1197.7683455717138,1208.2694091796875,5521606
29-May-2023,1222.2555306990143,1222.2555306990143,1201.299193894401,1205.47216796875,4419365
30-May-2023,1206.0224833077132,1216.4777576450638,1200.6573106206852,1214.1390380859375,6274719
31-May-2023,1210.4706747488972,1220.7883588363477,1205.2430929262039,1209.0491943359375,17800782
01-Jun-2023,1212.9468193268542,1219.3208096161989,1208.8655354543341,1210.1495361328125,4277841
02-Jun-2023,1216.655749596294,1220.2806442692772,1204.619361093427,1207.3612060546875,10909311
05-Jun-2023,1212.0084173773478,1217.0738979713722,1205.7811188985672,1212.47314453125,5002553
06-Jun-2023,1197.6950796258761,1197.6950796258761,1183.1956117106565,1188.7723388671875,10008100
07-Jun-2023,1199.4608412306454,1202.7139314625765,1192.0252064148026,1198.0201416015625,5397578
08-Jun-2023,1195.4642535429527,1200.8551346703464,1190.7240585978548,1192.30419921875,5034942
09-Jun-2023,1192.0252152176977,1192.0252152176977,1174.83030957908,1176.6427001953125,5339073
12-Jun-2023,1183.6600847401096,1204.2939254038927,1183.1953575768823,1200.8084716796875,4785588
13-Jun-2023,1208.1978299633267,1214.332206477655,1205.5489075433659,1212.798583984375,4846587
14-Jun-2023,1214.19280628768,1214.5180926556236,1201.970457495657,1208.66259765625,3457981
15-Jun-2023,1202.6673581303833,1202.6673581303833,1192.1645925106025,1196.0218505859375,6161155
16-Jun-2023,1196.2077995523568,1209.6848882031022,1190.677591317118,1200.52978515625,8536287
19-Jun-2023,1202.7139892578125,1207.8259884393565,1196.2543265846496,1202.7139892578125,4451787
20-Jun-2023,1202.7141545834947,1212.938154351979,1200.0187137709518,1211.4510498046875,4009180
21-Jun-2023,1208.244295499256,1211.822785983513,1203.6435412463507,1207.6866455078125,4041529
22-Jun-2023,1198.4385283465883,1198.4385283465883,1183.6601806665321,1191.142333984375,6676607
23-Jun-2023,1186.4019726655229,1189.0974130017955,1174.2261432389498,1175.759765625,7239467
26-Jun-2023,1180.6393770623117,1184.1248308422635,1173.2037423317481,1180.7322998046875,3403244
27-Jun-2023,1189.7016346437479,1191.5605434478787,1184.3107537282526,1188.91162109375,3240024
28-Jun-2023,1198.9962136352735,1205.2235129272265,1191.0029282361302,1202.10986328125,5662358
30-Jun-2023,1215.912345498142,1244.4466670515362,1212.426891083063,1241.2864990234375,12821692
03-Jul-2023,1236.1744671036192,1251.0457388883244,1234.733767265956,1239.6134033203125,7732412
04-Jul-2023,1249.4654796889213,1251.0455066392037,1237.4754963466114,1250.2554931640625,5797775
05-Jul-2023,1262.059704711734,1262.152627465157,1246.3984198903297,1252.2540283203125,5414936
06-Jul-2023,1247.8391312404847,1252.3933673295787,1242.8200544623764,1249.0938720703125,5963897
07-Jul-2023,1239.89207926807,1250.8596857725443,1231.8522766020494,1236.360107421875,6295647
10-Jul-2023,1242.2621395053525,1247.2346971162817,1226.229053482681,1235.3841552734375,3940315
11-Jul-2023,1239.38090160913,1255.5999486675075,1233.3859662223854,1253.462158203125,6126128
12-Jul-2023,1255.6928743826675,1256.52940602109,1233.3859691382677,1239.2415771484375,8102770
13-Jul-2023,1240.7286200438384,1279.6727795466309,1236.9642845867052,1268.798095703125,9977644
14-Jul-2023,1283.251133917294,1329.1196820718644,1283.251133917294,1325.3553466796875,12833381
17-Jul-2023,1325.3553796402884,1356.027373066275,1314.5273272735951,1322.5670166015625,11569884
18-Jul-2023,1332.8376271158952,1373.6871031492155,1328.1903550548216,1371.131103515625,16743977
19-Jul-2023,1381.1691978425513,1393.0662591967148,1357.6539568295507,1370.898681640625,13687062
20-Jul-2023,1367.2274100444117,1367.2274100444117,1339.0648965954,1347.244140625,8347221
21-Jul-2023,1227.065695806331,1254.7634832648805,1212.9380338227177,1237.6614990234375,45548305
24-Jul-2023,1246.3982153586667,1254.6703813141746,1240.124398838405,1242.30859375,8859789
25-Jul-2023,1242.680664660333,1248.1179507855234,1230.8301198028764,1240.449951171875,6801982
26-Jul-2023,1248.2572943766568,1254.7634753600048,1244.9112811341217,1253.694580078125,5528885
27-Jul-2023,1262.7567654377913,1267.5899965472738,1252.0216348505492,1257.6912841796875,9191861
28-Jul-2023,1258.3417870049511,1267.6363307852569,1241.7510490488623,1245.93359375,6122735
31-Jul-2023,1253.6016166280715,1261.7343425932213,1239.1950734898064,1260.061279296875,7902180
01-Aug-2023,1265.9169045571427,1272.4230854175687,1261.2696325139816,1268.89111328125,6064652
02-Aug-2023,1272.7020250125254,1275.1649885403967,1253.322808944047,1261.1302490234375,7419145
03-Aug-2023,1254.7635649433187,1270.1460821785513,1253.834110450768,1268.0548095703125,6503741
04-Aug-2023,1272.3301049407662,1288.13082917061,1265.9168471204257,1281.1134033203125,5712345
07-Aug-2023,1289.989907339258,1296.5890115161467,1279.85883072239,1294.7301025390625,3729093
08-Aug-2023,1294.5906405227167,1295.241326729345,1286.7367956063742,1292.1275634765625,4161877
09-Aug-2023,1286.3647802992666,1297.5182321515724,1284.9705988177284,1296.0311279296875,4090828
10-Aug-2023,1293.428738571801,1297.3325151820761,1287.8520120932285,1291.1051025390625,3873025
11-Aug-2023,1293.8006745745201,1298.3085062446034,1270.610829993505,1275.0721435546875,5783517
14-Aug-2023,1275.0719825934739,1296.5888744198694,1269.2628926543166,1295.2412109375,4304135
16-Aug-2023,1311.2742769730567,1319.7786937329943,1306.2552006588273,1318.4310302734375,7735313
17-Aug-2023,1319.825280033983,1319.825280033983,1306.812918118155,1311.971435546875,5618346
18-Aug-2023,1304.6750735005544,1309.3223454207798,1288.3632171358356,1290.8262939453125,5134103
21-Aug-2023,1291.709264831686,1307.742353385992,1289.2927060601864,1306.2552490234375,3032722
22-Aug-2023,1305.6044938755163,1306.8593480283198,1298.1224543541218,1304.7215576171875,2890714
23-Aug-2023,1316.107520023971,1316.665170010188,1306.48768902064,1308.6253662109375,2559125
24-Aug-2023,1321.2194330950322,1324.5190416072762,1314.6667341741827,1323.1712646484375,5171963
25-Aug-2023,1313.3191091316864,1322.1489262136051,1311.832004735964,1319.918212890625,4307172
28-Aug-2023,1319.9182535183484,1324.2867575475643,1311.83204511479,1315.7822265625,3133464
29-Aug-2023,1323.5431263001694,1323.914930768979,1315.4569180328365,1317.64111328125,3074444
30-Aug-2023,1326.3314181496944,1335.30067572943,1323.5430549720845,1333.906494140625,3070887
31-Aug-2023,1333.906534483456,1342.968715084765,1327.8650807492497,1334.185302734375,9792735
01-Sep-2023,1330.0026916597724,1343.9910253779606,1327.446692130181,1341.99267578125,3582133
04-Sep-2023,1341.2026120597739,1366.2978792292915,1333.4880956574837,1361.7435302734375,4609014
05-Sep-2023,1361.6507510555587,1375.639085724664,1353.7503883361237,1374.5701904296875,5496840
06-Sep-2023,1377.3583075519618,1378.2877618234108,1360.070480794766,1373.22216796875,5075786
07-Sep-2023,1366.8557356852762,1369.4582536129653,1358.908967956038,1362.76611328125,4411743
08-Sep-2023,1360.25649837947,1370.7128602563196,1357.1892535120792,1365.9261474609375,3125838
11-Sep-2023,1365.9261069950462,1373.7800644251438,1361.1859124430616,1372.2928466796875,4182226
12-Sep-2023,1377.9161503149019,1397.8994199484737,1372.8970738547118,1395.2039794921875,6793161
13-Sep-2023,1398.8288435447748,1398.8288435447748,1383.6322871056639,1392.64794921875,4804686
14-Sep-2023,1398.8288446904617,1405.846270656975,1393.3915592483722,1400.6412353515625,6444213
15-Sep-2023,1410.9117877236317,1411.2835921776357,1402.5466980730964,1404.9632568359375,8657816
18-Sep-2023,1398.7358880088802,1398.7358880088802,1383.0280866448797,1386.56005859375,3991916
20-Sep-2023,1372.060626309963,1389.6273382680865,1372.060626309963,1385.1195068359375,4169337
21-Sep-2023,1381.6806860439626,1398.4108676940168,1371.8748953044364,1395.808349609375,6779195
22-Sep-2023,1386.6530901473643,1400.6413112772677,1380.425677376095,1390.603271484375,5455613
25-Sep-2023,1384.7476626343905,1384.7476626343905,1367.7387146063886,1370.1552734375,4217863
26-Sep-2023,1374.8024497360157,1375.4995405113145,1356.0739215478982,1357.6075439453125,3996528
27-Sep-2023,1353.2855237091,1365.926080084956,1347.7553157505324,1363.509521484375,3863586
28-Sep-2023,1364.346121640076,1368.7145118891362,1333.7670495202924,1337.903076171875,5814602
29-Sep-2023,1331.0716531169655,1344.7347011757531,1316.1074596363055,1334.185302734375,6068968
03-Oct-2023,1334.7430734406207,1335.626009761539,1320.1041662355099,1332.837646484375,4181867
04-Oct-2023,1324.4725985168332,1347.6624417880482,1318.152262838638,1342.45751953125,4510406
05-Oct-2023,1349.5677537176623,1371.5493723980028,1347.8946904576385,1360.2099609375,7384621
06-Oct-2023,1365.8332203052626,1379.7750360960613,1360.0706484952473,1374.3841552734375,3598672
09-Oct-2023,1361.5578490003716,1385.8165874982192,1359.04825390548,1371.363525390625,3567552
10-Oct-2023,1379.2174656790087,1391.393296146582,1365.4614945887647,1389.673828125,5688951
11-Oct-2023,1391.3931210472037,1411.1440254040863,1376.9400609460672,1388.9765625,7220129
12-Oct-2023,1386.652849825199,1398.2710282146138,1349.567601714432,1362.115234375,11081662
13-Oct-2023,1305.8834648401426,1336.555460811477,1301.2361927232737,1330.188720703125,17973439
16-Oct-2023,1331.0716238772634,1341.7603494799055,1329.1197923285388,1332.97705078125,4850745
17-Oct-2023,1338.6467739103207,1350.8226045344618,1336.6020195003289,1340.6915283203125,3923764
18-Oct-2023,1340.2730783681973,1351.4265297831892,1336.8805475377155,1338.9254150390625,4264837
19-Oct-2023,1325.49490296724,1338.0890555260446,1325.49490296724,1332.5123291015625,6795691
20-Oct-2023,1329.119720164981,1337.0200821379894,1324.7048120035936,1326.563720703125,3928622
23-Oct-2023,1325.0300845878248,1331.3039013836562,1306.1157114580749,1309.27587890625,2636516
25-Oct-2023,1317.1372877323818,1320.4796048766234,1281.643355327688,1289.88134765625,6940777
26-Oct-2023,1275.7591696776637,1293.600262701033,1273.923205151914,1279.901611328125,6357656
27-Oct-2023,1283.8558619720413,1303.9565408986182,1283.8558619720413,1299.57861328125,4634358
30-Oct-2023,1299.5785105468342,1299.5785105468342,1283.3378978736482,1296.4716796875,2667696
31-Oct-2023,1299.2018387281082,1300.3316893879341,1283.2437181381906,1288.3277587890625,3451595
01-Nov-2023,1292.7058299617952,1296.848271394198,1272.5580310195833,1274.9117431640625,3090672
02-Nov-2023,1289.8342181571022,1295.7656185619023,1281.972842805629,1289.9754638671875,3758060
03-Nov-2023,1299.2961678955407,1310.54686548969,1297.1307068451297,1307.76953125,3349045
06-Nov-2023,1312.3358100714709,1324.9046103571086,1309.4172299003549,1321.185791015625,2736381
07-Nov-2023,1318.078766511828,1323.6335500133118,1313.2300966352614,1322.127197265625,2272209
08-Nov-2023,1322.7861337778295,1322.7861337778295,1305.3215449018542,1309.6053466796875,3550635
09-Nov-2023,1314.2187005328615,1315.725053279232,1289.8813406007866,1294.3533935546875,5498051
10-Nov-2023,1289.7869529854245,1292.7997730616912,1281.3607106679833,1288.7513427734375,2943649
13-Nov-2023,1299.1077990502322,1301.5556365838725,1290.6344357148544,1293.176513671875,3462092
15-Nov-2023,1317.1372799012984,1331.2595523805833,1311.4883709095843,1327.96435546875,8551860
16-Nov-2023,1333.2366316222942,1368.3540614057245,1328.058465108388,1360.3514404296875,6673907
17-Nov-2023,1356.726837718172,1366.094566340676,1351.0779284155915,1353.431640625,4901251
20-Nov-2023,1357.6211505386314,1367.0359990167078,1349.7597750449072,1352.537109375,3584210
21-Nov-2023,1357.621085267004,1365.152963687348,1352.6782900536532,1354.796630859375,3793135
22-Nov-2023,1352.1604184890853,1373.5791976051314,1352.1604184890853,1372.49658203125,3108786
23-Nov-2023,1382.0056146017555,1382.0056146017555,1362.9875519464238,1364.4468994140625,3186928
24-Nov-2023,1360.9635301203575,1367.6480498608116,1349.948087939533,1353.2904052734375,2973195
28-Nov-2023,1359.504127646951,1360.4456124998921,1343.5460053605395,1358.2801513671875,3755373
29-Nov-2023,1366.1885414781705,1375.2267723820626,1364.964680220391,1374.191162109375,3875778
30-Nov-2023,1368.21286477539,1375.179875684024,1364.729416784748,1370.001708984375,10120867
01-Dec-2023,1374.4737432561005,1374.4737432561005,1361.5283266839235,1367.3184814453125,3489187
04-Dec-2023,1374.9913943979213,1385.7714640337215,1364.493931093046,1378.6632080078125,5511948
05-Dec-2023,1380.0285133783032,1381.0641237085301,1357.621128395019,1368.871826171875,5123039
06-Dec-2023,1371.5081438440814,1390.5732132882843,1366.1417258233225,1388.03125,5269178
07-Dec-2023,1386.6659544767813,1386.6659544767813,1376.2626157196041,1380.1226806640625,4424453
08-Dec-2023,1384.3593311792147,1407.2373438258442,1380.4521461092754,1403.8951416015625,6323433
11-Dec-2023,1402.8122515129012,1410.344129373373,1395.280373652429,1401.4000244140625,3862018
12-Dec-2023,1391.0438179520306,1402.812378171591,1381.7702154844862,1389.6787109375,6103494
13-Dec-2023,1389.6316388053183,1389.6787590187653,1349.2890359623277,1364.2115478515625,8549258
14-Dec-2023,1377.7689770027378,1422.5836336750658,1375.8388870549381,1413.5924072265625,12489858
15-Dec-2023,1433.9285107001285,1495.5957668241965,1431.9984208352303,1486.0396728515625,18395389
18-Dec-2023,1476.2010899731836,1499.7853308836295,1468.9988229814394,1472.811767578125,6467243
19-Dec-2023,1478.225296674548,1481.8499902553428,1452.9464521784103,1467.1158447265625,4221721
20-Dec-2023,1473.470877793026,1490.8412269194432,1440.4717885612556,1446.497314453125,6592367
21-Dec-2023,1432.2339469194412,1456.1476870794431,1432.2339469194412,1446.120849609375,5319038
22-Dec-2023,1445.1322053581507,1474.3653575565068,1433.8815067423754,1471.44677734375,6741060
26-Dec-2023,1445.1793467888062,1457.4186507029785,1433.8815277911087,1453.6055908203125,6878067
27-Dec-2023,1453.6526019531718,1478.131207944611,1453.6526019531718,1475.40087890625,4225849
28-Dec-2023,1477.1425892283842,1477.1425892283842,1464.0089217215004,1471.2113037109375,5702253
29-Dec-2023,1450.8752194379208,1468.1984480838207,1449.8866144117019,1452.616943359375,4388990
01-Jan-2024,1448.9451947683858,1465.8919221925776,1445.4146265550125,1460.572509765625,2808451
02-Jan-2024,1455.535458187299,1458.5011582059428,1433.8813084212525,1444.6142578125,5396313
03-Jan-2024,1431.0098022399532,1431.0098022399532,1400.9294082948825,1402.8123779296875,7550363
04-Jan-2024,1416.8875744672803,1430.821596173285,1405.5427510177758,1424.18408203125,7056038
05-Jan-2024,1418.5823250946862,1449.6042055294993,1418.1115826606078,1442.8726806640625,8895403
08-Jan-2024,1439.483154876404,1446.1206687605984,1424.701889324203,1433.693115234375,4440136
