date,open,high,low,close,volume
25-May-2023,382.4238622784496,385.5243122024597,380.34027401211296,384.8065185546875,29833785
26-May-2023,388.79426707359386,388.79426707359386,383.52050830675864,387.8172912597656,16477060
29-May-2023,391.4162010014329,393.4499547699475,388.45530596492245,389.4422912597656,18877545
30-May-2023,390.36943292546255,394.606402200179,389.2727994989693,393.7290954589844,37148525
31-May-2023,395.7728193484542,411.6141152289562,389.58186772054273,401.6347961425781,442990630
01-Jun-2023,392.3932019481802,394.61634514646715,383.81956404319277,384.82647705078125,29837160
02-Jun-2023,387.79734564680655,389.0734199456424,384.41775521842567,386.5611572265625,17790360
05-Jun-2023,387.8072848844929,389.10328677748566,383.2712478350101,383.79962158203125,12029545
06-Jun-2023,385.7935258352306,392.0741977933855,384.8464263765197,390.60870361328125,20564205
07-Jun-2023,393.1907330876265,393.1907330876265,386.01282709750467,386.69073486328125,15502070
08-Jun-2023,386.1922689664696,386.1922689664696,374.75743562288613,376.1431579589844,27458070
09-Jun-2023,371.25820723975636,378.37633044461694,370.99902509386123,373.2520751953125,70984620
12-Jun-2023,373.8203256869439,375.6447014349239,371.7467164506382,374.7375183105469,14075865
13-Jun-2023,373.92001894265735,375.4453266488595,369.2643240716691,370.0519104003906,47809135
14-Jun-2023,370.05193514598625,372.44457066927947,368.1477875486623,371.7865905761719,27892715
15-Jun-2023,372.4445425376841,372.65389014385676,364.618605117514,365.57568359375,24190940
16-Jun-2023,366.26354755775026,371.18837286468835,365.47596128505063,370.34100341796875,15988285
19-Jun-2023,371.6270543888936,372.5442470015603,362.4851871835568,363.7911682128906,38049565
20-Jun-2023,362.88394929249364,368.26738641148154,361.94682896754284,367.6692199707031,23114525
21-Jun-2023,368.2773699203698,368.81572276595284,366.09408216084825,367.978271484375,11995540
22-Jun-2023,367.97827503506704,368.3272080017565,364.9575663888296,366.0940856933594,17141050
23-Jun-2023,365.4760004387454,367.97828402163606,363.66157330685695,364.5887145996094,12920315
26-Jun-2023,365.2666367774215,365.2666367774215,362.86402235812676,363.4721374511719,11068395
