date,open,high,low,close,volume
25-May-2023,8952.418673341179,9022.95487849334,8947.855257536177,9011.740234375,218979
26-May-2023,9061.401434972695,9141.015162355934,9040.28437923385,9126.4033203125,346760
29-May-2023,9160.432977061793,9212.667158833798,9041.060743497743,9061.88671875,236834
30-May-2023,9107.033023713255,9129.266991056305,9029.361100270073,9110.28515625,372004
31-May-2023,9174.948248799807,9174.948248799807,8997.904226922868,9095.091796875,1614766
01-Jun-2023,9065.770351979376,9104.65467133022,8953.631505858506,9056.837890625,378706
02-Jun-2023,9115.771633948654,9247.959925439804,9041.692222377013,9209.3173828125,445105
05-Jun-2023,9274.513718817741,9359.467390672915,9212.424531301715,9303.251953125,434649
06-Jun-2023,9348.78662337489,9485.683384606156,9331.310441090049,9452.8671875,542318
07-Jun-2023,9503.159321883852,9514.81010977337,9369.660710649787,9425.001953125,453747
08-Jun-2023,9449.760660785816,9480.829431066833,9345.389010623023,9377.525390625,273746
09-Jun-2023,9393.934146540369,9431.217050858768,9331.407865878622,9347.6220703125,161389
12-Jun-2023,9344.90377529446,9417.721207309742,9260.096118731455,9272.5234375,316879
13-Jun-2023,9308.980613425925,9338.155941885789,9229.027451432281,9240.5322265625,561014
14-Jun-2023,9242.958489050618,9319.65951012572,9214.316968522571,9255.0947265625,328167
15-Jun-2023,9276.940909460092,9415.58511144527,9265.29012024884,9315.630859375,459978
16-Jun-2023,9315.824976559355,9362.768515704696,9274.027961024545,9324.2236328125,682099
19-Jun-2023,9357.525657612188,9361.55526819141,9233.25057106162,9254.6103515625,395006
20-Jun-2023,9252.667568938396,9261.30894938822,9145.8686777964,9215.8701171875,612713
21-Jun-2023,9225.483163363997,9259.46463155151,9122.616215036212,9166.1123046875,356331
22-Jun-2023,9164.36447512485,9218.055002884095,9101.013312203248,9129.412109375,288487
23-Jun-2023,9145.868739435178,9152.665032553654,9034.215352488782,9055.8662109375,309138
26-Jun-2023,9055.867506376975,9242.959963330699,9029.362149052049,9194.609375,405168
27-Jun-2023,9213.832832854943,9223.54182424889,9121.645769940687,9185.6767578125,339375
28-Jun-2023,9199.705978719325,9296.358793571013,9158.054028470306,9263.0087890625,482586
30-Jun-2023,9290.533529223452,9566.754324402056,9263.348354302534,9504.1796875,845006
03-Jul-2023,9458.548211566913,9501.073406223031,9375.536331284813,9391.5078125,398066
04-Jul-2023,9417.721257082492,9433.74109221052,9340.09768451523,9366.65234375,247673
05-Jul-2023,9414.808340895308,9744.865671442603,9393.448561221214,9701.5146484375,815044
06-Jul-2023,9708.943083481232,9724.816905226207,9529.569466649222,9572.4833984375,652120
07-Jul-2023,9567.238527416817,9655.590334398239,9529.373467281921,9563.59765625,457050
10-Jul-2023,9567.238870604539,9644.279328000497,9436.895678156938,9452.9638671875,272008
11-Jul-2023,9510.926390598943,9667.095111987492,9452.963531970772,9612.0458984375,568772
12-Jul-2023,9607.046753235922,9660.446204618234,9519.66583279214,9549.5693359375,552967
13-Jul-2023,9566.219917739332,9610.88127372846,9332.281603641468,9366.796875,519564
14-Jul-2023,9419.614975815384,9444.226889429947,9311.893528034689,9324.17578125,498441
17-Jul-2023,9366.26265591585,9416.749403931568,9276.939947888042,9407.57421875,444583
18-Jul-2023,9427.624458236169,9482.091517493769,9322.28190781044,9384.37109375,320985
19-Jul-2023,9370.14767164617,9384.711158857306,9248.445842775905,9327.9619140625,450254
20-Jul-2023,9340.049217350985,9500.247566713033,9296.79585265196,9488.111328125,466813
21-Jul-2023,9437.13911226823,9558.501497971269,9420.633827812619,9485.732421875,328483
24-Jul-2023,9485.733012303272,9529.375118547263,9398.303733829598,9412.6728515625,358506
25-Jul-2023,9343.932599512089,9490.490002970442,9336.941936616897,9474.615234375,240998
26-Jul-2023,9477.43117347857,9524.519777885036,9442.236082556212,9472.4306640625,209861
27-Jul-2023,9485.68288790817,9541.170143014499,9409.613333258965,9469.759765625,256672
28-Jul-2023,9455.586702579893,9466.26659309518,9268.591907906073,9388.8857421875,381151
31-Jul-2023,9388.885076699904,9551.413960097183,9326.456456196065,9534.95703125,600060
01-Aug-2023,9475.97576350117,9604.1344521059,9369.225211659626,9433.984375,1394528
02-Aug-2023,9432.284446973854,9508.45166849811,9243.29856410308,9372.865234375,672815
03-Aug-2023,9407.215387326862,9467.096143417108,9325.62741451082,9353.1669921875,614897
04-Aug-2023,9369.141876055019,9424.023878676262,9238.797119829567,9281.3310546875,540470
07-Aug-2023,9300.539046350883,9349.344634127146,9233.896616935514,9333.6640625,366329
08-Aug-2023,9349.492328915996,9430.88410727405,9315.23988773146,9352.0400390625,430636
09-Aug-2023,9349.540912099568,9349.589722473089,9229.486534559504,9274.17578125,404602
10-Aug-2023,9274.174755418453,9310.338452867058,9155.541634229601,9209.982421875,523490
11-Aug-2023,9209.983330725638,9279.958264197749,9157.453798781684,9170.046875,498504
