date,open,high,low,close,volume
25-May-2023,2688.7676028178907,2694.2651407174853,2656.6246718398147,2682.3291015625,651488
26-May-2023,2682.3291916448006,2733.5895687457687,2673.612402824769,2716.20556640625,811400
29-May-2023,2719.0286094006965,2795.1020265107304,2719.0286094006965,2785.642333984375,1107678
30-May-2023,2802.729163196574,2815.0117459566436,2771.2299851645325,2775.984619140625,1263691
31-May-2023,2775.98465245513,2805.3046941339608,2763.702069547657,2796.538330078125,1394580
01-Jun-2023,2796.5383335538204,2810.8019938402736,2788.0691794577933,2800.50048828125,538550
02-Jun-2023,2803.2242568625816,2843.8363397358557,2799.707796442777,2834.57470703125,1116501
05-Jun-2023,2847.798596505567,2847.798596505567,2813.129744026369,2828.68115234375,724102
06-Jun-2023,2833.881457992849,2865.628269594564,2831.256627343725,2854.1875,1148132
07-Jun-2023,2867.609400524924,2882.4674803203898,2842.8459341991475,2879.4462890625,862821
08-Jun-2023,2879.3967949850176,2894.205541730134,2843.8861283706133,2849.77978515625,560514
09-Jun-2023,2862.6567720216754,2892.3233569849576,2836.1598624536546,2849.036865234375,727880
12-Jun-2023,2857.6543753195865,2858.149644635118,2806.4435764597642,2825.610595703125,1112274
13-Jun-2023,2832.841417400622,2890.391810287017,2828.0870252965346,2884.94384765625,776313
14-Jun-2023,2892.3730824436184,2900.495451637756,2869.5906917257403,2879.545654296875,617700
15-Jun-2023,2883.5075193043426,2896.978699536894,2872.5620191067746,2880.486328125,564711
16-Jun-2023,2884.25025532331,2931.9941660118207,2884.25025532331,2926.34814453125,1022389
19-Jun-2023,2938.9282249942553,2995.7850477478655,2935.3128555919907,2940.51318359375,1382633
20-Jun-2023,2944.574311885264,2958.0953100860797,2920.4052646103805,2945.862060546875,672298
21-Jun-2023,2945.861967327509,2956.757892559722,2930.161832874256,2942.989501953125,509602
22-Jun-2023,2946.8525195822112,2956.5102715371445,2927.8342256371034,2942.1474609375,496441
23-Jun-2023,2944.3758662646096,2952.795444015072,2904.259054630054,2911.34130859375,869340
26-Jun-2023,2912.183443018388,2952.795525046876,2912.183443018388,2944.47509765625,839713
27-Jun-2023,2944.8712484515077,2960.917925354425,2912.8768034069312,2947.545654296875,913730
28-Jun-2023,2966.6632691284067,3015.5957819102873,2956.807457885928,2999.4501953125,1525117
30-Jun-2023,3017.180649408556,3038.922923844289,3000.4899768579708,3018.81494140625,946112
03-Jul-2023,3021.2421156931873,3025.1051198015057,2997.6672468125435,3009.5537109375,429100
04-Jul-2023,3012.723310723734,3060.76443535635,3010.2469640931868,3045.5595703125,1291238
05-Jul-2023,3045.9062587766894,3084.4381143912033,3034.019795327805,3070.521240234375,643663
06-Jul-2023,3070.6699264858794,3082.4079066468366,3052.2458101946704,3077.00927734375,976956
07-Jul-2023,3110.2915073229765,3179.6292160849534,3096.820084316926,3114.253662109375,3630808
10-Jul-2023,3125.1495169413815,3125.1495169413815,3001.5798173412427,3016.735107421875,1777220
11-Jul-2023,3033.8713756476836,3068.6887121732675,3015.9921047977664,3058.38720703125,1141925
12-Jul-2023,3084.537552478605,3094.4429396092364,3058.436760657095,3067.203125,1300168
13-Jul-2023,3094.4812576538334,3095.1273393642573,3060.0479895976405,3065.4638671875,932018
14-Jul-2023,3074.308183732278,3077.985245161242,3023.5775460444725,3036.446533203125,721349
17-Jul-2023,3050.806154618294,3053.7376624980916,3001.118757963273,3014.484619140625,866575
18-Jul-2023,3014.484492289976,3020.9438535833165,2944.872403982746,2977.7158203125,1359863
19-Jul-2023,2991.280750160703,2998.53491598019,2966.387315916274,2976.9208984375,568891
20-Jul-2023,2983.479582267418,2997.7399614366964,2947.4562215022606,2970.610595703125,1021556
21-Jul-2023,2972.0515030237657,2986.2124104610602,2951.431234299284,2957.69189453125,599594
24-Jul-2023,2959.381281497374,2974.1880283382848,2932.7985248553136,2960.57373046875,523141
25-Jul-2023,2961.368610914803,3013.9377754521315,2954.163938958718,3010.062255859375,874788
26-Jul-2023,3025.862794489443,3025.862794489443,2976.274872786536,2989.54150390625,588487
27-Jul-2023,2995.1065781574325,3005.193265394157,2964.99596682219,2983.330810546875,595544
28-Jul-2023,2989.3426220261777,2991.1811526706874,2933.2456020878076,2968.324951171875,837051
31-Jul-2023,2931.556429881567,2999.0815540402277,2931.556429881567,2985.2685546875,656048
01-Aug-2023,3005.938299182812,3008.571633955449,2969.0204207649163,2983.131591796875,602288
02-Aug-2023,2986.8581912752,2986.907927191593,2941.493698012023,2958.536376953125,1152335
03-Aug-2023,2919.581526364582,2968.2751723318324,2864.975129052725,2883.955810546875,3319847
04-Aug-2023,2901.6942842563676,2917.4452863430947,2879.881565230285,2886.241455078125,709334
07-Aug-2023,2901.6940699165375,2901.6940699165375,2864.428524464911,2886.440185546875,580359
08-Aug-2023,2899.756159405755,2913.6686289848094,2886.440035568632,2902.98583984375,474417
09-Aug-2023,2905.718971409636,2943.4813930627024,2899.9054489252435,2937.41943359375,600081
10-Aug-2023,2939.5061885364726,2976.7717335229895,2898.76252601788,2969.865234375,970990
11-Aug-2023,2969.815732916265,3048.272084632245,2961.3688753858023,2998.385986328125,1823274
14-Aug-2023,3001.4666975788637,3001.4666975788637,2969.666763393401,2991.8271484375,542561
16-Aug-2023,2986.2124547957565,2997.044209915545,2959.4309972764254,2992.2744140625,544441
17-Aug-2023,2999.131215442388,3060.196976458618,2993.1687279365387,3052.545166015625,1699758
18-Aug-2023,3051.402584943913,3060.246844747785,3016.025060499928,3031.37841796875,860782
21-Aug-2023,3031.9248331134722,3063.2278918624315,3030.93108521668,3059.05419921875,706621
22-Aug-2023,3065.662735793886,3071.674959504378,3021.0932851366924,3056.371337890625,714220
23-Aug-2023,3056.370993224689,3065.7121259956484,3037.191611142131,3050.805908203125,602197
24-Aug-2023,3056.4701344669866,3080.5187832905535,3037.1417878085203,3042.060791015625,618626
25-Aug-2023,3035.9000051021826,3055.5265272300935,3018.5591517955613,3048.023681640625,648003
28-Aug-2023,3054.781070118423,3060.693821649969,3021.68921624914,3029.490234375,471698
29-Aug-2023,3032.868885192107,3070.6810416878416,3024.968637831,3060.147216796875,482639
30-Aug-2023,3060.7434906723656,3091.5496751564056,3047.8247681468006,3062.9296875,582766
31-Aug-2023,3071.5257018765833,3099.449871462697,3062.929637230193,3085.04052734375,1420498
01-Sep-2023,3092.4937022433246,3105.362688914624,3080.6184634634646,3097.3134765625,423739
04-Sep-2023,3097.4625539934946,3105.4125374132254,3067.004277062346,3080.916748046875,539813
05-Sep-2023,3100.493305526298,3137.758850063874,3095.5245662546213,3116.542236328125,721199
06-Sep-2023,3116.542427841305,3160.6649808536827,3101.338278827049,3156.193115234375,1163154
07-Sep-2023,3153.1620799629786,3163.049823024006,3132.2933741075667,3152.96337890625,805295
08-Sep-2023,3162.1059343318134,3184.9621368741236,3152.9635018377376,3179.09912109375,700158
11-Sep-2023,3189.881052536691,3201.408625328827,3166.6771844259724,3193.210205078125,544452
12-Sep-2023,3195.942953784744,3201.0109224609578,3157.7333958937224,3165.882080078125,591509
13-Sep-2023,3158.18055914351,3249.555629939607,3158.18055914351,3242.798095703125,1370306
14-Sep-2023,3257.0586291408677,3281.8028559521326,3219.743345243362,3240.9599609375,1264935
15-Sep-2023,3241.2082735844765,3243.5931715178394,3218.749473819327,3228.28955078125,1397407
18-Sep-2023,3236.636892452089,3331.042942431502,3226.5007124508297,3318.62109375,1423507
20-Sep-2023,3293.2804622963995,3328.061637969415,3279.4177279438572,3285.976318359375,1201025
21-Sep-2023,3279.3679783250113,3301.7273054499547,3265.256807062337,3283.83984375,1091384
22-Sep-2023,3278.175711046468,3278.175711046468,3241.307565898545,3254.027587890625,1019051
25-Sep-2023,3254.027587641984,3294.1749068554836,3240.9598994448975,3263.41845703125,623515
26-Sep-2023,3273.4054904326003,3287.317960640875,3234.649323423835,3242.201904296875,1054827
27-Sep-2023,3226.5007626752717,3246.524686015857,3166.080841225091,3194.452392578125,1464192
28-Sep-2023,3197.383807891621,3204.73744516711,3122.1074058876457,3137.510498046875,1214383
29-Sep-2023,3140.293189584846,3156.5905585645028,3123.3994748024675,3129.113525390625,697564
03-Oct-2023,3129.1135545846396,3192.4152496898832,3094.928479961049,3176.266845703125,1007308
04-Oct-2023,3166.0809262610715,3184.962137057983,3131.299748477287,3146.851806640625,486969
05-Oct-2023,3154.0563789162647,3210.7994813425403,3145.212119606667,3196.39013671875,1109881
06-Oct-2023,3209.805733474488,3299.0443438753564,3200.961474164788,3289.05712890625,1102120
09-Oct-2023,3274.101183634527,3275.3931044376436,3228.7366886845966,3247.0712890625,822467
10-Oct-2023,3274.399241694368,3278.572934238326,3238.9224911493866,3248.760498046875,633934
